"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-05-28-03.40.00.000000,32,0.0,0.0,0.0,18.2,17.7,20.2,0.0,0.0,0.0
2021-05-28-03.45.00.000000,33,0.0,0.0,0.0,18.4,17.83,20.3,0.0,0.0,0.0
2021-05-28-03.50.00.000000,34,0.0,0.0,0.0,18.5,17.96,20.5,0.0,0.0,0.0
2021-05-28-03.55.00.000000,35,0.0,0.0,0.0,18.7,18.09,20.6,0.0,0.0,0.0
2021-05-28-04.00.00.000000,36,0.0,0.0,0.0,18.8,18.22,20.8,0.0,0.0,0.0
2021-05-28-04.05.00.000000,37,0.0,0.0,0.0,18.9,18.31,20.9,0.0,0.0,0.0
2021-05-28-04.10.00.000000,38,0.0,0.0,0.0,19.0,18.4,21.0,0.0,0.0,0.0
2021-05-28-04.15.00.000000,39,0.0,0.0,0.0,19.1,18.49,21.1,0.0,0.0,0.0
2021-05-28-04.20.00.000000,40,0.0,0.0,0.0,19.2,18.58,21.2,0.0,0.0,0.0
2021-05-28-04.25.00.000000,41,0.0,0.0,0.0,19.3,18.67,21.3,0.0,0.0,0.0
2021-05-28-04.30.00.000000,42,0.0,0.0,0.0,19.3,18.77,21.4,0.0,0.0,0.0
2021-05-28-04.35.00.000000,43,0.0,0.0,0.0,19.4,18.86,21.5,0.0,0.0,0.0
2021-05-28-04.40.00.000000,44,0.0,0.0,0.0,19.5,18.95,21.6,0.0,0.0,0.0
2021-05-28-04.45.00.000000,45,0.0,0.0,0.0,19.6,19.04,21.7,0.0,0.0,0.0
2021-05-28-04.50.00.000000,46,0.0,0.0,0.0,19.7,19.13,21.8,0.0,0.0,0.0
2021-05-28-04.55.00.000000,47,0.0,0.0,0.0,19.8,19.22,21.9,0.0,0.0,0.0
2021-05-28-05.00.00.000000,48,0.0,0.0,0.0,19.9,19.31,22.0,0.0,0.0,0.0
2021-05-28-05.05.00.000000,49,0.0,0.0,0.0,20.2,19.56,22.3,0.0,0.0,0.0
2021-05-28-05.10.00.000000,50,0.0,0.0,0.0,20.4,19.81,22.6,0.0,0.0,0.0
2021-05-28-05.15.00.000000,51,0.0,0.0,0.0,20.7,20.05,22.9,0.0,0.0,0.0
2021-05-28-05.20.00.000000,52,0.0,0.0,0.0,20.9,20.3,23.1,0.0,0.0,0.0
2021-05-28-05.25.00.000000,53,0.0,0.0,0.0,21.2,20.55,23.4,0.0,0.0,0.0
2021-05-28-05.30.00.000000,54,0.0,0.0,0.0,21.4,20.8,23.7,0.0,0.0,0.0
2021-05-28-05.35.00.000000,55,0.0,0.0,0.0,21.7,21.05,24.0,0.0,0.0,0.0
2021-05-28-05.40.00.000000,56,0.0,0.0,0.0,22.0,21.3,24.3,0.0,0.0,0.0
2021-05-28-05.45.00.000000,57,0.0,0.0,0.0,22.2,21.54,24.6,0.0,0.0,0.0
2021-05-28-05.50.00.000000,58,0.0,0.0,0.0,22.5,21.79,24.9,0.0,0.0,0.0
2021-05-28-05.55.00.000000,59,0.0,0.0,0.0,22.7,22.04,25.1,0.0,0.0,0.0
2021-05-28-06.00.00.000000,60,0.0,0.0,0.0,23.0,22.29,25.4,0.0,0.0,0.0
2021-05-28-06.05.00.000000,61,0.0,0.0,0.0,23.2,22.48,25.6,0.0,0.0,0.0
2021-05-28-06.10.00.000000,62,0.0,0.0,0.0,23.4,22.68,25.9,0.0,0.0,0.0
2021-05-28-06.15.00.000000,63,0.0,0.0,0.0,23.6,22.88,26.1,0.0,0.0,0.0
2021-05-28-06.20.00.000000,64,0.0,0.0,0.0,23.8,23.07,26.3,0.0,0.0,0.0
2021-05-28-06.25.00.000000,65,0.0,0.0,0.0,24.0,23.27,26.5,0.0,0.0,0.0
2021-05-28-06.30.00.000000,66,0.0,0.0,0.0,24.2,23.47,26.8,0.0,0.0,0.0
2021-05-28-06.35.00.000000,67,0.0,0.0,0.0,24.4,23.66,27.0,0.0,0.0,0.0
2021-05-28-06.40.00.000000,68,0.0,0.0,0.0,24.6,23.86,27.2,0.0,0.0,0.0
2021-05-28-06.45.00.000000,69,0.0,0.0,0.0,24.8,24.06,27.4,0.0,0.0,0.0
2021-05-28-06.50.00.000000,70,35.7,525.9,15.1,31.8,36.55,31.1,141.7,122.8,86.64
2021-05-28-06.55.00.000000,71,41.6,551.4,23.2,32.1,36.93,31.0,127.1,138.9,133.24
2021-05-28-07.00.00.000000,72,50.2,570.9,30.9,32.3,37.18,30.9,133.8,160.0,177.28
2021-05-28-07.05.00.000000,73,68.9,601.7,47.1,32.7,37.56,30.8,148.6,186.9,270.17
2021-05-28-07.10.00.000000,74,92.4,616.9,64.6,33.1,38.02,30.8,186.9,234.1,370.36
2021-05-28-07.15.00.000000,75,119.5,621.2,84.1,33.4,38.4,30.8,228.4,284.6,482.69
2021-05-28-07.20.00.000000,76,148.7,623.3,105.2,33.9,38.96,30.8,271.5,336.3,603.36
2021-05-28-07.25.00.000000,77,179.0,624.1,126.6,34.2,39.39,30.8,316.0,388.6,726.08
2021-05-28-07.30.00.000000,78,209.7,624.6,148.5,34.6,39.77,30.8,361.6,441.1,852.13
2021-05-28-07.35.00.000000,79,241.0,623.8,170.6,35.2,40.48,30.8,407.3,492.9,979.04
2021-05-28-07.40.00.000000,80,273.0,622.6,192.9,36.1,41.55,31.0,452.9,543.4,1106.62
2021-05-28-07.45.00.000000,81,305.2,619.7,214.5,37.3,42.92,31.3,498.8,593.1,1230.89
2021-05-28-07.50.00.000000,82,337.8,616.8,236.1,38.5,44.31,31.8,545.5,642.5,1354.65
2021-05-28-07.55.00.000000,83,371.9,613.1,258.0,39.7,45.6,32.3,594.5,694.4,1480.63
2021-05-28-08.00.00.000000,84,407.1,610.0,280.7,41.1,47.23,33.0,645.8,749.0,1610.87
2021-05-28-08.05.00.000000,85,443.1,605.8,303.6,42.7,49.11,33.9,697.5,804.3,1742.29
2021-05-28-08.10.00.000000,86,473.0,601.6,322.4,44.6,51.34,34.9,739.7,848.3,1850.38
2021-05-28-08.15.00.000000,87,494.6,597.2,335.2,46.8,53.85,36.0,770.3,878.3,1924.02
2021-05-28-08.20.00.000000,88,505.1,596.1,341.7,49.0,56.4,36.9,790.5,897.0,1961.57
2021-05-28-08.25.00.000000,89,505.4,601.2,344.7,51.2,58.88,37.9,808.1,913.9,1978.81
2021-05-28-08.30.00.000000,90,500.5,609.6,345.7,52.8,60.77,39.1,823.6,930.1,1984.55
2021-05-28-08.35.00.000000,91,493.8,617.4,345.5,53.6,61.62,40.2,837.7,945.0,1983.61
2021-05-28-08.40.00.000000,92,491.0,621.5,345.4,53.7,61.72,41.1,850.3,958.0,1983.06
2021-05-28-08.45.00.000000,93,489.7,622.9,345.6,53.2,61.15,41.9,861.6,968.4,1984.09
2021-05-28-08.50.00.000000,94,489.4,623.2,345.7,52.9,60.8,42.6,871.9,976.9,1984.66
2021-05-28-08.55.00.000000,95,489.9,620.9,345.8,52.7,60.63,43.4,881.5,984.1,1985.23
2021-05-28-09.00.00.000000,96,491.5,618.0,345.5,53.0,60.99,43.9,890.7,989.4,1983.82
2021-05-28-09.05.00.000000,97,493.6,614.2,345.2,53.4,61.4,44.6,899.0,992.5,1982.21
2021-05-28-09.10.00.000000,98,497.7,610.8,345.0,53.9,61.99,45.3,906.5,993.7,1981.13
2021-05-28-09.15.00.000000,99,500.5,607.5,344.9,54.3,62.39,45.9,913.4,995.4,1980.91
2021-05-28-09.20.00.000000,100,502.7,605.5,345.0,54.2,62.37,46.4,919.4,997.4,1981.19
2021-05-28-09.25.00.000000,101,503.1,604.6,345.0,53.9,62.0,46.7,924.5,1000.1,1981.45
2021-05-28-09.30.00.000000,102,504.2,602.8,344.9,53.6,61.62,47.1,928.8,1002.3,1981.02
2021-05-28-09.35.00.000000,103,505.0,601.2,345.0,53.6,61.59,47.5,932.8,1004.1,1981.36
2021-05-28-09.40.00.000000,104,505.8,600.1,344.9,53.6,61.59,47.8,935.6,1003.7,1980.85
2021-05-28-09.45.00.000000,105,505.6,600.8,344.6,53.6,61.59,48.2,938.2,1004.0,1979.69
2021-05-28-09.50.00.000000,106,505.2,600.3,344.7,53.6,61.59,48.6,940.3,1006.7,1980.05
2021-05-28-09.55.00.000000,107,505.3,600.0,344.4,53.6,61.59,49.0,942.5,1011.1,1978.44
2021-05-28-10.00.00.000000,108,505.9,599.4,344.7,53.7,61.76,49.4,944.0,1014.3,1980.01
2021-05-28-10.05.00.000000,109,506.4,599.7,344.5,54.0,62.14,49.5,944.7,1015.4,1979.07
2021-05-28-10.10.00.000000,110,506.0,599.4,344.8,54.4,62.52,49.3,944.8,1015.4,1980.98
2021-05-28-10.15.00.000000,111,505.4,599.8,344.6,54.5,62.73,48.7,944.4,1014.6,1979.72
2021-05-28-10.20.00.000000,112,506.2,599.9,344.7,54.6,62.73,48.6,943.6,1012.5,1980.53
2021-05-28-10.25.00.000000,113,507.6,598.3,344.7,54.6,62.73,48.0,942.9,1010.5,1980.83
2021-05-28-10.30.00.000000,114,509.0,595.8,344.8,54.6,62.73,48.3,942.1,1008.3,1981.11
2021-05-28-10.35.00.000000,115,510.0,593.6,344.4,54.6,62.73,47.6,941.2,1006.8,1978.91
2021-05-28-10.40.00.000000,116,511.3,591.3,344.3,54.6,62.73,48.0,939.9,1005.2,1978.77
2021-05-28-10.45.00.000000,117,512.1,590.2,344.1,54.6,62.73,47.3,938.3,1003.1,1977.32
2021-05-28-10.50.00.000000,118,513.6,588.9,344.2,54.6,62.73,47.8,936.4,999.3,1978.09
2021-05-28-10.55.00.000000,119,514.9,588.1,343.8,54.6,62.73,47.3,934.2,994.4,1975.95
2021-05-28-11.00.00.000000,120,516.1,586.4,344.0,54.6,62.73,47.2,932.0,990.4,1977.17
2021-05-28-11.05.00.000000,121,516.0,585.4,343.6,54.6,62.73,46.5,929.3,987.3,1975.22
2021-05-28-11.10.00.000000,122,516.8,584.8,343.5,54.6,62.73,46.4,926.5,985.2,1974.32
2021-05-28-11.15.00.000000,123,518.0,584.9,343.2,54.6,62.73,46.8,923.9,983.5,1972.89
2021-05-28-11.20.00.000000,124,519.5,584.2,343.6,54.6,62.73,47.1,921.8,981.7,1974.99
2021-05-28-11.25.00.000000,125,519.9,583.5,344.0,54.6,62.73,47.3,920.1,980.1,1977.42
2021-05-28-11.30.00.000000,126,520.6,582.6,344.6,54.6,62.73,47.3,918.4,978.4,1981.23
2021-05-28-11.35.00.000000,127,519.7,583.0,344.6,54.7,62.87,47.3,916.7,976.3,1981.35
2021-05-28-11.40.00.000000,128,518.0,585.2,344.4,55.0,63.25,47.5,915.1,975.2,1980.21
2021-05-28-11.45.00.000000,129,518.1,585.3,344.2,55.3,63.63,47.9,913.7,972.9,1979.02
2021-05-28-11.50.00.000000,130,521.6,581.6,344.3,55.5,63.87,48.6,912.7,970.4,1979.98
2021-05-28-11.55.00.000000,131,524.8,577.2,344.8,55.5,63.87,49.1,911.5,965.9,1982.82
2021-05-28-12.00.00.000000,132,525.7,576.2,345.0,55.8,64.15,49.4,910.3,961.5,1983.82
2021-05-28-12.05.00.000000,133,524.3,576.6,345.1,56.1,64.53,49.5,909.3,958.5,1984.81
2021-05-28-12.10.00.000000,134,523.9,577.6,345.2,56.4,64.91,49.5,908.1,956.1,1984.99
2021-05-28-12.15.00.000000,135,521.2,581.2,345.1,56.5,65.01,49.5,906.9,955.8,1984.79
2021-05-28-12.20.00.000000,136,517.3,588.1,344.7,56.5,65.01,49.5,905.9,956.9,1982.63
2021-05-28-12.25.00.000000,137,514.4,592.1,344.3,56.5,65.01,49.5,905.7,960.0,1980.53
2021-05-28-12.30.00.000000,138,515.5,589.8,344.2,56.5,65.01,49.5,906.0,961.4,1979.98
2021-05-28-12.35.00.000000,139,518.0,586.0,344.7,56.5,65.01,49.6,906.3,961.1,1982.95
2021-05-28-12.40.00.000000,140,517.0,587.7,344.8,56.5,65.01,49.7,906.7,961.1,1983.51
2021-05-28-12.45.00.000000,141,515.7,590.5,344.4,56.5,65.01,49.9,907.3,963.2,1981.46
2021-05-28-12.50.00.000000,142,512.9,593.0,344.3,56.5,65.01,50.2,908.3,967.3,1980.56
2021-05-28-12.55.00.000000,143,513.4,592.1,344.2,56.6,65.07,50.4,909.3,970.5,1980.09
2021-05-28-13.00.00.000000,144,513.9,591.3,344.6,56.9,65.43,50.6,910.1,972.0,1982.36
2021-05-28-13.05.00.000000,145,515.4,589.8,344.4,57.2,65.81,50.6,910.8,971.4,1981.81
2021-05-28-13.10.00.000000,146,516.2,588.7,344.5,57.5,66.13,50.6,911.5,970.4,1982.34
2021-05-28-13.15.00.000000,147,516.8,587.7,344.5,57.5,66.15,50.6,912.1,969.3,1982.13
2021-05-28-13.20.00.000000,148,518.5,586.2,344.4,57.5,66.15,50.6,912.2,967.2,1981.64
2021-05-28-13.25.00.000000,149,520.6,583.2,344.3,57.5,66.15,50.6,912.8,965.3,1981.29
2021-05-28-13.30.00.000000,150,522.1,580.8,344.4,57.5,66.15,50.6,913.9,964.4,1981.72
2021-05-28-13.35.00.000000,151,524.2,578.0,344.4,57.5,66.15,50.6,915.4,964.2,1982.18
2021-05-28-13.40.00.000000,152,524.6,577.1,344.6,57.5,66.15,50.6,916.7,962.9,1983.16
2021-05-28-13.45.00.000000,153,523.9,577.1,344.3,57.5,66.15,50.6,917.7,961.1,1981.85
2021-05-28-13.50.00.000000,154,523.6,577.1,344.4,57.5,66.15,50.6,919.5,960.1,1982.04
2021-05-28-13.55.00.000000,155,525.2,575.2,343.9,57.5,66.15,50.9,920.4,959.1,1979.65
2021-05-28-14.00.00.000000,156,529.8,571.8,343.9,57.5,66.15,51.2,918.6,957.2,1979.63
2021-05-28-14.05.00.000000,157,531.2,571.1,343.4,57.7,66.3,51.6,916.3,956.7,1976.68
2021-05-28-14.10.00.000000,158,531.1,571.9,343.7,58.0,66.68,51.6,917.2,959.6,1978.55
2021-05-28-14.15.00.000000,159,530.8,572.5,344.1,58.3,67.06,51.6,917.9,961.3,1980.76
2021-05-28-14.20.00.000000,160,531.9,571.1,344.6,58.5,67.29,51.7,920.3,963.1,1983.83
2021-05-28-14.25.00.000000,161,533.1,569.6,344.6,58.5,67.29,51.9,921.5,962.7,1984.14
2021-05-28-14.30.00.000000,162,530.3,572.2,344.6,58.5,67.29,52.2,925.9,965.9,1983.85
2021-05-28-14.35.00.000000,163,527.3,575.6,344.4,58.5,67.29,52.4,926.2,967.4,1983.05
2021-05-28-14.40.00.000000,164,524.0,579.0,344.2,58.5,67.29,52.4,928.7,973.4,1982.21
2021-05-28-14.45.00.000000,165,522.7,579.0,343.8,58.5,67.29,52.5,928.5,979.8,1979.99
2021-05-28-14.50.00.000000,166,530.5,567.7,342.3,58.5,67.29,52.6,910.1,962.0,1971.18
2021-05-28-14.55.00.000000,167,526.9,571.9,342.2,58.6,67.43,52.8,912.9,946.6,1970.73
2021-05-28-15.00.00.000000,168,525.7,569.1,339.5,58.9,67.72,52.8,899.8,907.2,1955.46
2021-05-28-15.05.00.000000,169,512.2,586.4,340.9,59.2,68.03,52.8,930.5,999.0,1963.52
2021-05-28-15.10.00.000000,170,512.2,586.4,341.3,59.4,68.28,52.8,935.5,1006.6,1965.89
2021-05-28-15.15.00.000000,171,511.8,592.8,344.0,59.4,68.37,52.8,953.9,1011.0,1981.47
2021-05-28-15.20.00.000000,172,516.2,588.7,344.1,59.5,68.43,52.8,943.0,998.8,1982.18
2021-05-28-15.25.00.000000,173,520.5,583.8,343.6,59.5,68.43,52.8,928.0,985.0,1979.42
2021-05-28-15.30.00.000000,174,522.6,578.8,343.1,59.5,68.43,52.8,913.5,977.6,1976.47
2021-05-28-15.35.00.000000,175,524.4,576.7,343.1,59.5,68.43,52.8,904.8,967.9,1976.53
2021-05-28-15.40.00.000000,176,520.6,581.8,343.3,59.5,68.43,52.8,914.0,981.3,1977.54
2021-05-28-15.45.00.000000,177,516.9,587.2,343.8,59.5,68.43,52.8,929.6,990.2,1980.9
2021-05-28-15.50.00.000000,178,512.9,591.0,343.9,59.5,68.43,52.8,943.4,997.7,1981.25
2021-05-28-15.55.00.000000,179,517.3,586.6,344.0,59.5,68.43,52.9,937.0,994.9,1982.02
2021-05-28-16.00.00.000000,180,527.5,572.1,342.0,59.5,68.43,53.2,904.0,964.2,1970.51
2021-05-28-16.05.00.000000,181,531.8,565.7,340.8,59.5,68.43,53.2,874.3,931.6,1964.06
2021-05-28-16.10.00.000000,182,529.0,567.8,340.8,59.5,68.43,53.1,859.0,921.6,1963.97
2021-05-28-16.15.00.000000,183,521.3,578.7,342.6,59.5,68.43,52.9,862.3,931.1,1974.15
2021-05-28-16.20.00.000000,184,520.2,580.4,343.9,59.5,68.43,52.8,860.5,929.6,1982.15
2021-05-28-16.25.00.000000,185,524.3,575.3,343.6,59.5,68.43,52.8,850.5,918.1,1980.52
2021-05-28-16.30.00.000000,186,530.6,568.4,343.3,59.5,68.43,52.8,841.2,907.5,1978.44
2021-05-28-16.35.00.000000,187,533.9,561.2,340.3,59.5,68.43,52.8,828.8,895.7,1961.52
2021-05-28-16.40.00.000000,188,536.2,556.1,338.7,59.5,68.43,52.8,818.4,886.3,1952.17
2021-05-28-16.45.00.000000,189,533.1,555.9,336.4,59.5,68.43,52.8,809.2,878.3,1939.3
2021-05-28-16.50.00.000000,190,528.0,557.7,334.0,59.5,68.43,52.8,799.1,869.5,1925.08
2021-05-28-16.55.00.000000,191,518.8,559.9,329.4,59.5,68.43,52.8,783.2,854.2,1898.75
2021-05-28-17.00.00.000000,192,508.9,560.7,324.0,59.5,68.43,52.8,766.0,836.6,1868.13
2021-05-28-17.05.00.000000,193,499.0,563.1,319.0,59.3,68.21,52.7,749.8,819.1,1839.19
2021-05-28-17.10.00.000000,194,488.5,564.7,312.7,59.0,67.83,52.5,731.2,800.3,1802.96
2021-05-28-17.15.00.000000,195,468.5,568.0,301.2,58.7,67.45,52.1,697.4,769.6,1736.78
2021-05-28-17.20.00.000000,196,443.4,570.9,286.5,58.2,66.91,51.6,655.1,713.8,1652.13
2021-05-28-17.25.00.000000,197,413.3,574.4,268.9,57.7,66.3,51.1,606.4,675.5,1550.38
2021-05-28-17.30.00.000000,198,369.9,577.0,241.9,56.8,65.36,50.7,541.6,646.2,1395.07
2021-05-28-17.35.00.000000,199,314.3,579.4,206.6,56.0,64.37,50.3,467.6,502.5,1191.66
2021-05-28-17.40.00.000000,200,276.5,583.0,183.3,55.0,63.2,49.5,408.3,439.8,1057.01
2021-05-28-17.45.00.000000,201,262.9,585.1,174.8,53.9,61.97,48.4,386.2,430.6,1008.05
2021-05-28-17.50.00.000000,202,256.0,586.3,170.4,52.8,60.69,47.5,367.0,419.5,982.71
2021-05-28-17.55.00.000000,203,231.6,587.2,154.0,51.7,59.45,47.1,336.2,383.6,888.16
2021-05-28-18.00.00.000000,204,198.5,590.1,132.6,50.9,58.58,47.4,291.3,326.8,764.74
2021-05-28-18.05.00.000000,205,168.7,593.3,113.2,50.3,57.81,47.7,252.5,289.0,652.76
2021-05-28-18.10.00.000000,206,137.7,595.9,92.8,49.6,56.99,47.6,210.6,242.5,535.56
2021-05-28-18.15.00.000000,207,109.3,596.9,73.9,48.5,55.78,46.7,172.4,203.9,426.04
2021-05-28-18.20.00.000000,208,81.0,594.0,54.8,47.4,54.56,46.0,131.8,154.4,316.06
2021-05-28-18.25.00.000000,209,68.0,591.8,45.9,46.9,53.96,45.6,113.8,132.0,265.04
2021-05-28-18.30.00.000000,210,51.8,586.6,34.9,46.4,53.37,45.4,88.7,104.0,201.14
2021-05-28-18.35.00.000000,211,0.0,0.0,0.0,43.8,42.51,48.6,0.0,0.0,0.0
2021-05-28-18.40.00.000000,212,0.0,0.0,0.0,43.1,41.83,47.8,0.0,0.0,0.0
2021-05-28-18.45.00.000000,213,0.0,0.0,0.0,42.4,41.15,47.0,0.0,0.0,0.0
2021-05-28-18.50.00.000000,214,0.0,0.0,0.0,41.7,40.48,46.3,0.0,0.0,0.0
2021-05-28-18.55.00.000000,215,0.0,0.0,0.0,41.0,39.8,45.5,0.0,0.0,0.0
2021-05-28-19.00.00.000000,216,0.0,0.0,0.0,40.3,39.12,44.7,0.0,0.0,0.0
2021-05-28-19.05.00.000000,217,0.0,0.0,0.0,39.7,38.48,44.0,0.0,0.0,0.0
2021-05-28-19.10.00.000000,218,0.0,0.0,0.0,39.0,37.83,43.2,0.0,0.0,0.0
2021-05-28-19.15.00.000000,219,0.0,0.0,0.0,38.3,37.19,42.5,0.0,0.0,0.0
2021-05-28-19.20.00.000000,220,0.0,0.0,0.0,37.7,36.54,41.7,0.0,0.0,0.0
2021-05-28-19.25.00.000000,221,0.0,0.0,0.0,37.0,35.89,41.0,0.0,0.0,0.0
2021-05-28-19.30.00.000000,222,0.0,0.0,0.0,36.3,35.25,40.3,0.0,0.0,0.0
2021-05-28-19.35.00.000000,223,0.0,0.0,0.0,35.7,34.6,39.5,0.0,0.0,0.0
2021-05-28-19.40.00.000000,224,0.0,0.0,0.0,35.0,33.96,38.8,0.0,0.0,0.0
2021-05-28-19.45.00.000000,225,0.0,0.0,0.0,34.3,33.31,38.0,0.0,0.0,0.0
2021-05-28-19.50.00.000000,226,0.0,0.0,0.0,33.7,32.66,37.3,0.0,0.0,0.0
2021-05-28-19.55.00.000000,227,0.0,0.0,0.0,33.0,32.02,36.6,0.0,0.0,0.0
2021-05-28-20.00.00.000000,228,0.0,0.0,0.0,32.3,31.37,35.8,0.0,0.0,0.0
2021-05-28-20.05.00.000000,229,0.0,0.0,0.0,32.2,31.26,35.7,0.0,0.0,0.0
2021-05-28-20.10.00.000000,230,0.0,0.0,0.0,28.7,27.85,31.8,0.0,0.0,0.0
2021-05-28-20.15.00.000000,231,0.0,0.0,0.0,28.4,27.5,31.4,0.0,0.0,0.0
2021-05-28-20.20.00.000000,232,0.0,0.0,0.0,28.0,27.15,31.0,0.0,0.0,0.0
2021-05-28-20.25.00.000000,233,0.0,0.0,0.0,27.6,26.8,30.6,0.0,0.0,0.0
2021-05-28-20.30.00.000000,234,0.0,0.0,0.0,27.3,26.45,30.2,0.0,0.0,0.0
2021-05-28-20.35.00.000000,235,0.0,0.0,0.0,26.9,26.1,29.8,0.0,0.0,0.0
2021-05-28-20.40.00.000000,236,0.0,0.0,0.0,26.6,25.75,29.4,0.0,0.0,0.0
2021-05-28-20.45.00.000000,237,0.0,0.0,0.0,26.2,25.41,29.0,0.0,0.0,0.0
2021-05-28-20.50.00.000000,238,0.0,0.0,0.0,25.8,25.06,28.6,0.0,0.0,0.0
2021-05-28-20.55.00.000000,239,0.0,0.0,0.0,25.5,24.71,28.2,0.0,0.0,0.0
2021-05-28-21.00.00.000000,240,0.0,0.0,0.0,25.1,24.36,27.8,0.0,0.0,0.0
2021-05-28-21.05.00.000000,241,0.0,0.0,0.0,24.8,24.09,27.5,0.0,0.0,0.0
2021-05-31-14.25.00.000000,1025,471.8,613.1,328.5,53.6,61.59,47.7,943.8,1015.8,1962.23
2021-05-31-14.30.00.000000,1026,473.2,610.7,328.7,53.6,61.59,48.0,944.4,1015.7,1963.64
2021-05-31-14.35.00.000000,1027,471.8,613.4,328.9,53.7,61.71,48.2,946.0,1017.9,1964.89
2021-05-31-14.40.00.000000,1028,469.3,617.3,329.2,54.0,62.04,48.6,946.8,1022.9,1967.11
2021-05-31-14.45.00.000000,1029,466.7,621.5,329.3,54.3,62.42,48.7,946.4,1029.4,1967.72
2021-05-31-14.50.00.000000,1030,464.6,624.4,329.1,54.5,62.69,48.6,947.3,1036.0,1966.55
2021-05-31-14.55.00.000000,1031,462.8,626.6,329.0,54.6,62.73,48.4,950.2,1038.9,1965.79
2021-05-31-15.00.00.000000,1032,463.7,624.6,328.8,54.6,62.73,48.3,952.0,1035.4,1964.78
2021-05-31-15.05.00.000000,1033,465.5,621.2,328.8,54.6,62.73,48.5,952.8,1030.9,1964.74
